Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Action,Expected Payout
2,3,8,6,9,1738475100.0
2,3,8,6,10,1738474133.333333
2,2,9,7,0,1158900000.0
2,2,9,7,1,1158900000.0
2,2,9,7,2,1158900000.0
2,2,9,7,3,1158900000.0
2,2,9,7,4,1158900000.0
2,2,9,7,5,1158900000.0
2,2,9,7,6,1158900000.0
2,2,9,7,7,1158900000.0
2,2,9,7,8,1158900000.0
2,2,9,7,9,1158900000.0
2,2,9,7,10,1158900000.0
9,6,2,9,0,3431383715.523219
9,6,2,9,1,3478084390.1127462
9,6,2,9,2,3477800691.53409
9,6,2,9,3,3477797467.5783463
9,6,2,9,4,3477798434.0677958
9,6,2,9,5,3477796327.0726113
9,6,2,9,6,3477797715.082059
9,6,2,9,7,3477798792.585227
9,6,2,9,8,3477798355.002825
9,6,2,9,9,3477798167.4392304
9,6,2,9,10,3477760427.272726
4,6,7,5,0,3488808600.0
4,6,7,5,1,3546508600.0
4,6,7,5,2,3546499500.0
4,6,7,5,3,3477273066.666666
4,6,7,5,4,3477296400.0
4,6,7,5,5,3477261400.0
4,6,7,5,6,3477296400.0
4,6,7,5,7,3477273066.666666
4,6,7,5,8,3477261400.0
4,6,7,5,9,3477273066.666666
4,6,7,5,10,3477226400.0
10,8,2,9,0,4637114004.346591
10,8,2,9,1,4637113640.196076
10,8,2,9,2,4637109990.292553
10,8,2,9,3,4637119053.403755
10,8,2,9,4,4637113569.265535
10,8,2,9,5,4637113317.19898
10,8,2,9,6,4637109337.2549
10,8,2,9,7,4637114938.194443
10,8,2,9,8,4637107431.127447
10,8,2,9,9,4637115446.00852
10,8,2,9,10,4637114464.459532
2,10,5,5,0,5752267350.0
2,10,5,5,1,5763849550.0
2,10,5,5,2,5856287200.0
2,10,5,5,3,5859282200.0
2,10,5,5,4,5934268450.0
2,10,5,5,5,5862447200.0
2,10,5,5,6,5732639200.0
2,10,5,5,7,5771043700.0
2,10,5,5,8,5794948700.0
2,10,5,5,9,5794948700.0
2,10,5,5,10,5794453700.0
0,3,5,5,0,1735770000.0
0,3,5,5,1,1747352200.0
0,3,5,5,2,1771390200.0
0,3,5,5,3,1737110400.0
0,3,5,5,4,1737110400.0
0,3,5,5,5,1737110400.0
0,3,5,5,6,1737110400.0
0,3,5,5,7,1737110400.0
0,3,5,5,8,1737110400.0
0,3,5,5,9,1737110400.0
0,3,5,5,10,1735770000.0
10,8,2,4,0,4639505500.0
10,8,2,4,1,4639505500.0
10,8,2,4,2,4639505500.0
10,8,2,4,3,4639505500.0
10,8,2,4,4,4639505500.0
10,8,2,4,5,4639505500.0
10,8,2,4,6,4639505500.0
10,8,2,4,7,4639505500.0
10,8,2,4,8,4639505500.0
10,8,2,4,9,4639505500.0
10,8,2,4,10,4639505500.0
10,8,2,7,0,4628790385.0
10,8,2,7,1,4628790385.0
10,8,2,7,2,4629122000.0
10,8,2,7,3,4628886150.0
10,8,2,7,4,4628886150.0
10,8,2,7,5,4628648058.333334
10,8,2,7,6,4628648291.666666
10,8,2,7,7,4629356306.25
10,8,2,7,8,4628791197.5
10,8,2,7,9,4628861812.5
10,8,2,7,10,4628790455.0
10,8,2,6,0,4638519250.0
10,8,2,6,1,4638403000.0
10,8,2,6,2,4638403000.0
10,8,2,6,3,4638508000.0
10,8,2,6,4,4638426125.0
10,8,2,6,5,4638403000.0
10,8,2,6,6,4638426125.0
10,8,2,6,7,4638437375.0
10,8,2,6,8,4638403000.0
10,8,2,6,9,4638402285.714286
10,8,2,6,10,4638437375.0
10,8,2,1,0,4639946500.0
10,8,2,1,1,4639946500.0
10,8,2,1,2,4639946500.0
10,8,2,1,3,4639946500.0
10,8,2,1,4,4639946500.0
10,8,2,1,5,4639946500.0
10,8,2,1,6,4639946500.0
10,8,2,1,7,4639946500.0
10,8,2,1,8,4639946500.0
10,8,2,1,9,4639946500.0
10,8,2,1,10,4639946500.0
10,8,2,0,0,4644066626.538462
10,8,2,0,1,4644034284.848485
10,8,2,0,2,4644074208.461538
10,8,2,0,3,4644010825.384615
10,8,2,0,4,4644095685.31746
10,8,2,0,5,4644033829.924242
10,8,2,0,6,4644038792.045454
10,8,2,0,7,4644057284.090909
10,8,2,0,8,4643996655.555555
10,8,2,0,9,4643981223.333334
10,8,2,0,10,4644093462.5
10,8,2,3,0,4639946500.0
10,8,2,3,1,4639946500.0
10,8,2,3,2,4639946500.0
10,8,2,3,3,4639946500.0
10,8,2,3,4,4639946500.0
10,8,2,3,5,4639946500.0
10,8,2,3,6,4639946500.0
10,8,2,3,7,4639946500.0
10,8,2,3,8,4639946500.0
10,8,2,3,9,4639946500.0
10,8,2,3,10,4639946500.0
10,8,2,2,0,4639946500.0
10,8,2,2,1,4639946500.0
10,8,2,2,2,4639946500.0
10,8,2,2,3,4639946500.0
10,8,2,2,4,4639946500.0
10,8,2,2,5,4639946500.0
10,8,2,2,6,4639946500.0
10,8,2,2,7,4639946500.0
10,8,2,2,8,4639946500.0
10,8,2,2,9,4639946500.0
10,8,2,2,10,4639946500.0
3,0,7,6,0,0.0
3,0,7,6,1,0.0
3,0,7,6,2,0.0
3,0,7,6,3,0.0
3,0,7,6,4,0.0
3,0,7,6,5,0.0
3,0,7,6,6,0.0
3,0,7,6,7,0.0
3,0,7,6,8,0.0
3,0,7,6,9,0.0
3,0,7,6,10,0.0
3,0,7,5,0,0.0
3,0,7,5,1,0.0
3,0,7,5,2,0.0
3,0,7,5,3,0.0
3,0,7,5,4,0.0
3,0,7,5,5,0.0
3,0,7,5,6,0.0
3,0,7,5,7,0.0
3,0,7,5,8,0.0
3,0,7,5,9,0.0
3,0,7,5,10,0.0
8,0,8,7,0,0.0
8,0,8,7,1,0.0
8,0,8,7,2,0.0
8,0,8,7,3,0.0
8,0,8,7,4,0.0
8,0,8,7,5,0.0
8,0,8,7,6,0.0
8,0,8,7,7,0.0
8,0,8,7,8,0.0
8,0,8,7,9,0.0
8,0,8,7,10,0.0
8,0,8,6,0,0.0
8,0,8,6,1,0.0
8,0,8,6,2,0.0
8,0,8,6,3,0.0
8,0,8,6,4,0.0
8,0,8,6,5,0.0
8,0,8,6,6,0.0
8,0,8,6,7,0.0
8,0,8,6,8,0.0
8,0,8,6,9,0.0
8,0,8,6,10,0.0
5,5,2,0,0,2542275117.2664137
5,5,2,0,1,2294372298.2226105
5,5,2,0,2,2344910053.537608
5,5,2,0,3,2599043297.755289
5,5,2,0,4,2720288874.2860146
5,5,2,0,5,2805043332.083333
5,5,2,0,6,2872772201.1904764
5,5,2,0,7,2891633025.378788
5,5,2,0,8,2901275064.7321424
5,5,2,0,9,2901221485.31746
5,5,2,0,10,2397302617.2664137
5,9,1,6,0,5152254100.0
5,9,1,6,1,5285189600.0
5,9,1,6,2,5285206400.0
5,9,1,6,3,5430178900.0
5,9,1,6,4,5140703900.0
5,9,1,6,5,5169702900.0
5,9,1,6,6,5216691700.0
5,9,1,6,7,5216691700.0
5,9,1,6,8,5216691700.0
5,9,1,6,9,5216691700.0
5,9,1,6,10,5140703900.0
5,9,1,4,0,4980842161.458333
5,9,1,4,1,5130032557.291666
5,9,1,4,2,4879104770.833333
5,9,1,4,3,4907500552.083333
5,9,1,4,4,5219689250.0
5,9,1,4,5,5219610500.0
5,9,1,4,6,5219673500.0
5,9,1,4,7,5219663000.0
5,9,1,4,8,5219680500.0
5,9,1,4,9,5219689250.0
5,9,1,4,10,4897823093.75
5,9,1,3,0,4825375974.305555
5,9,1,3,1,4985357587.326388
5,9,1,3,2,4688530158.333333
5,9,1,3,3,4769065486.666666
5,9,1,3,4,5219775250.0
5,9,1,3,5,5219775250.0
5,9,1,3,6,5219764700.0
5,9,1,3,7,5219758250.0
5,9,1,3,8,5219758250.0
5,9,1,3,9,5219746250.0
5,9,1,3,10,4776695243.055555
5,1,1,6,0,590961400.0
5,1,1,6,1,579411200.0
5,1,1,6,2,579411200.0
5,1,1,6,3,579411200.0
5,1,1,6,4,579411200.0
5,1,1,6,5,579411200.0
5,1,1,6,6,579411200.0
5,1,1,6,7,579411200.0
5,1,1,6,8,579411200.0
5,1,1,6,9,579411200.0
5,1,1,6,10,579411200.0
5,1,1,4,0,579790000.0
5,1,1,4,1,579790000.0
5,1,1,4,2,579790000.0
5,1,1,4,3,579790000.0
5,1,1,4,4,579790000.0
5,1,1,4,5,579790000.0
5,1,1,4,6,579790000.0
5,1,1,4,7,579790000.0
5,1,1,4,8,579790000.0
5,1,1,4,9,579790000.0
5,1,1,4,10,579790000.0
5,1,1,3,0,569168291.6666666
5,1,1,3,1,581254750.0
5,1,1,3,2,545027875.0
5,1,1,3,3,552277625.0
5,1,1,3,4,579808812.5
5,1,1,3,5,579808812.5
5,1,1,3,6,579808812.5
5,1,1,3,7,579815083.3333333
5,1,1,3,8,579815083.3333333
5,1,1,3,9,579815083.3333333
5,1,1,3,10,475503624.99999994
8,3,2,3,0,1739866500.0
8,3,2,3,1,1449841500.0
8,3,2,3,2,1478840500.0
8,3,2,3,3,1739946500.0
8,3,2,3,4,1739946500.0
8,3,2,3,5,1739946500.0
8,3,2,3,6,1739946500.0
8,3,2,3,7,1739946500.0
8,3,2,3,8,1739946500.0
8,3,2,3,9,1739946500.0
8,3,2,3,10,1594894000.0
6,1,2,1,0,579920000.0
6,1,2,1,1,434947500.0
6,1,2,1,2,463946500.0
6,1,2,1,3,579946500.0
6,1,2,1,4,579946500.0
6,1,2,1,5,579946500.0
6,1,2,1,6,579946500.0
6,1,2,1,7,579946500.0
6,1,2,1,8,579946500.0
6,1,2,1,9,579946500.0
6,1,2,1,10,434947500.0
8,9,8,6,0,5276286425.0
8,9,8,6,1,5276592250.0
8,9,8,6,2,5421275025.0
8,9,8,6,3,5131510300.0
8,9,8,6,4,5161088750.0
8,9,8,6,5,5216739928.571428
8,9,8,6,6,5216737964.285714
8,9,8,6,7,5216738750.0
8,9,8,6,8,5216738750.0
8,9,8,6,9,5216739025.0
8,9,8,6,10,5131510300.0
8,3,2,0,0,1763419360.8333335
8,3,2,0,1,1490342391.025641
8,3,2,0,2,1516798743.5897436
8,3,2,0,3,1692320418.5305433
8,3,2,0,4,1708667353.951446
8,3,2,0,5,1732477692.857143
8,3,2,0,6,1740365521.1538463
8,3,2,0,7,1740380869.6153846
8,3,2,0,8,1740380763.3333335
8,3,2,0,9,1740374960.6060605
8,3,2,0,10,1618446860.8333335
5,1,1,9,0,578705000.0
5,1,1,9,1,578705000.0
5,1,1,9,2,578705000.0
5,1,1,9,3,578705000.0
5,1,1,9,4,578705000.0
5,1,1,9,5,578705000.0
5,1,1,9,6,578705000.0
5,1,1,9,7,578705000.0
5,1,1,9,8,578705000.0
5,1,1,9,9,578705000.0
5,1,1,9,10,578510000.0
8,3,2,1,0,1739866500.0
8,3,2,1,1,1478840500.0
8,3,2,1,2,1493340000.0
8,3,2,1,3,1739946500.0
8,3,2,1,4,1739946500.0
8,3,2,1,5,1739946500.0
8,3,2,1,6,1739946500.0
8,3,2,1,7,1739946500.0
8,3,2,1,8,1739946500.0
8,3,2,1,9,1739946500.0
8,3,2,1,10,1594894000.0
5,5,2,7,0,2889587142.8571424
5,5,2,7,1,2890605375.0
5,5,2,7,2,2891039339.285714
5,5,2,7,3,2890763062.5
5,5,2,7,4,2890799312.5
5,5,2,7,5,2890798950.0
5,5,2,7,6,2890605375.0
5,5,2,7,7,2890762700.0
5,5,2,7,8,2890727416.6666665
5,5,2,7,9,2890847041.6666665
5,5,2,7,10,2888555000.0
0,7,1,4,0,3877634375.0
0,7,1,4,1,4015368250.0
0,7,1,4,2,3797939500.0
0,7,1,4,3,3831688847.65625
0,7,1,4,4,4059689250.0
0,7,1,4,5,4059673500.0
0,7,1,4,6,4059680500.0
0,7,1,4,7,4059680500.0
0,7,1,4,8,4059663000.0
0,7,1,4,9,4059680500.0
0,7,1,4,10,3797939500.0
8,3,2,6,0,1759657200.0
8,3,2,6,1,1739040960.0
8,3,2,6,2,1739040960.0
8,3,2,6,3,1739026704.7619047
8,3,2,6,4,1739130600.0
8,3,2,6,5,1739050933.3333335
8,3,2,6,6,1739032419.0476189
8,3,2,6,7,1739032419.0476189
8,3,2,6,8,1739016066.6666665
8,3,2,6,9,1738981200.0
8,3,2,6,10,1738821866.6666665
8,3,2,7,0,1734000000.0
8,3,2,7,1,1734000000.0
8,3,2,7,2,1734000000.0
8,3,2,7,3,1734000000.0
8,3,2,7,4,1734000000.0
8,3,2,7,5,1734000000.0
8,3,2,7,6,1734000000.0
8,3,2,7,7,1734000000.0
8,3,2,7,8,1734000000.0
8,3,2,7,9,1734000000.0
8,3,2,7,10,1733999999.9999995
5,5,2,9,0,2844738812.276089
5,5,2,9,1,2897673222.4009333
5,5,2,9,2,2898147671.07843
5,5,2,9,3,2898146431.646655
5,5,2,9,4,2898147919.4444447
5,5,2,9,5,2898146546.095075
5,5,2,9,6,2898145813.1355915
5,5,2,9,7,2898144699.63068
5,5,2,9,8,2898145825.1977396
5,5,2,9,9,2898144873.035613
5,5,2,9,10,2835978958.613681
3,5,2,4,0,2870065500.0
3,5,2,4,1,3015038000.0
3,5,2,4,2,2812086500.0
3,5,2,4,3,2841085500.0
3,5,2,4,4,2899505500.0
3,5,2,4,5,2899505500.0
3,5,2,4,6,2899505500.0
3,5,2,4,7,2899505500.0
3,5,2,4,8,2899505500.0
3,5,2,4,9,2899505500.0
3,5,2,4,10,2812086500.0
3,3,8,7,0,1772600200.0
3,3,8,7,1,1738239600.0
3,3,8,7,2,1738160800.0
3,3,8,7,3,1738121400.0
3,3,8,7,4,1738121400.0
3,3,8,7,5,1738121400.0
3,3,8,7,6,1738121400.0
3,3,8,7,7,1738121400.0
3,3,8,7,8,1738160800.0
3,3,8,7,9,1738121400.0
3,3,8,7,10,1738003200.0
9,5,2,3,0,3044919000.0
9,5,2,3,1,2754894000.0
9,5,2,3,2,2783893000.0
9,5,2,3,3,2899946500.0
9,5,2,3,4,2899946500.0
9,5,2,3,5,2899946500.0
9,5,2,3,6,2899946500.0
9,5,2,3,7,2899946500.0
9,5,2,3,8,2899946500.0
9,5,2,3,9,2899946500.0
9,5,2,3,10,2899946499.9999995
3,5,2,3,0,2319710000.0
3,5,2,3,1,2174737500.0
3,5,2,3,2,2203736500.0
3,5,2,3,3,2899946500.0
3,5,2,3,4,2899946500.0
3,5,2,3,5,2899946500.0
3,5,2,3,6,2899946500.0
3,5,2,3,7,2899946500.0
3,5,2,3,8,2899946500.0
3,5,2,3,9,2899946500.0
3,5,2,3,10,2174737500.0
1,7,3,3,0,3189605000.0
1,7,3,3,1,3044632500.0
1,7,3,3,2,3073631500.0
1,7,3,3,3,4059946500.0
1,7,3,3,4,4059946500.0
1,7,3,3,5,4059946500.0
1,7,3,3,6,4059946500.0
1,7,3,3,7,4059946500.0
1,7,3,3,8,4059946500.0
1,7,3,3,9,4059946500.0
1,7,3,3,10,3044632500.0
1,2,3,3,0,1014867500.0
1,2,3,3,1,869895000.0
1,2,3,3,2,898894000.0
1,2,3,3,3,1159946500.0
1,2,3,3,4,1159946500.0
1,2,3,3,5,1159946500.0
1,2,3,3,6,1159946500.0
1,2,3,3,7,1159946500.0
1,2,3,3,8,1159946500.0
1,2,3,3,9,1159946500.0
1,2,3,3,10,869895000.0
4,7,4,5,0,4053820200.0
4,7,4,5,1,4066396200.0
4,7,4,5,2,4124061200.0
4,7,4,5,3,4055820200.0
4,7,4,5,4,4055820200.0
4,7,4,5,5,4055820200.0
4,7,4,5,6,4055820200.0
4,7,4,5,7,4055820200.0
4,7,4,5,8,4055820200.0
4,7,4,5,9,4055820200.0
4,7,4,5,10,4054820200.0
4,7,4,6,0,4086594755.5555553
4,7,4,6,1,4060329300.0
4,7,4,6,2,4095936743.333333
4,7,4,6,3,4056357342.8571424
4,7,4,6,4,4056278033.3333335
4,7,4,6,5,4056357342.8571424
4,7,4,6,6,4056000450.0
4,7,4,6,7,4056000450.0
4,7,4,6,8,4055530366.6666665
4,7,4,6,9,4055867933.333333
4,7,4,6,10,4054555200.0
1,2,3,0,0,1160460000.0
1,2,3,0,1,1160660000.0
1,2,3,0,2,1160660000.0
1,2,3,0,3,1160660000.0
1,2,3,0,4,1160660000.0
1,2,3,0,5,1160660000.0
1,2,3,0,6,1160660000.0
1,2,3,0,7,1160660000.0
1,2,3,0,8,1160660000.0
1,2,3,0,9,1160660000.0
1,2,3,0,10,1160460000.0
3,5,2,1,0,2319710000.0
3,5,2,1,1,2174737500.0
3,5,2,1,2,2203736500.0
3,5,2,1,3,2899946500.0
3,5,2,1,4,2899946500.0
3,5,2,1,5,2899946500.0
3,5,2,1,6,2899946500.0
3,5,2,1,7,2899946500.0
3,5,2,1,8,2899946500.0
3,5,2,1,9,2899946500.0
3,5,2,1,10,2174737500.0
1,2,3,5,0,1159580000.0
1,2,3,5,1,1159580000.0
1,2,3,5,2,1159580000.0
1,2,3,5,3,1159580000.0
1,2,3,5,4,1159580000.0
1,2,3,5,5,1159580000.0
1,2,3,5,6,1159580000.0
1,2,3,5,7,1159580000.0
1,2,3,5,8,1159580000.0
1,2,3,5,9,1159580000.0
1,2,3,5,10,1159580000.0
1,2,3,4,0,1159580000.0
1,2,3,4,1,1159580000.0
1,2,3,4,2,1159580000.0
1,2,3,4,3,1159580000.0
1,2,3,4,4,1159580000.0
1,2,3,4,5,1159580000.0
1,2,3,4,6,1159580000.0
1,2,3,4,7,1159580000.0
1,2,3,4,8,1159580000.0
1,2,3,4,9,1159580000.0
1,2,3,4,10,1159580000.0
8,9,1,9,0,5208345000.0
8,9,1,9,1,5208345000.0
8,9,1,9,2,5208345000.0
8,9,1,9,3,5208345000.0
8,9,1,9,4,5208345000.0
8,9,1,9,5,5208345000.0
8,9,1,9,6,5208345000.0
8,9,1,9,7,5208345000.0
8,9,1,9,8,5208345000.0
8,9,1,9,9,5208345000.0
8,9,1,9,10,5206590000.0
8,1,1,3,0,581238500.0
8,1,1,3,1,581743000.0
8,1,1,3,2,545027875.0
8,1,1,3,3,566033812.5
8,1,1,3,4,579827625.0
8,1,1,3,5,579865250.0
8,1,1,3,6,579827625.0
8,1,1,3,7,579815083.3333333
8,1,1,3,8,579820100.0
8,1,1,3,9,579808812.5
8,1,1,3,10,510265750.0
8,1,1,6,0,590961400.0
8,1,1,6,1,579411200.0
8,1,1,6,2,579411200.0
8,1,1,6,3,579411200.0
8,1,1,6,4,579411200.0
8,1,1,6,5,579411200.0
8,1,1,6,6,579411200.0
8,1,1,6,7,579411200.0
8,1,1,6,8,579411200.0
8,1,1,6,9,579411200.0
8,1,1,6,10,579411200.0
8,1,1,4,0,579790000.0
8,1,1,4,1,579790000.0
8,1,1,4,2,579790000.0
8,1,1,4,3,579790000.0
8,1,1,4,4,579790000.0
8,1,1,4,5,579790000.0
8,1,1,4,6,579790000.0
8,1,1,4,7,579790000.0
8,1,1,4,8,579790000.0
8,1,1,4,9,579790000.0
8,1,1,4,10,579790000.0
5,1,9,6,0,579450000.0
5,1,9,6,1,579450000.0
5,1,9,6,2,579450000.0
5,1,9,6,3,579450000.0
5,1,9,6,4,579450000.0
5,1,9,6,5,579450000.0
5,1,9,6,6,579450000.0
5,1,9,6,7,579450000.0
5,1,9,6,8,579450000.0
5,1,9,6,9,579450000.0
5,1,9,6,10,579450000.0
5,1,9,7,0,579450000.0
5,1,9,7,1,579450000.0
5,1,9,7,2,579450000.0
5,1,9,7,3,579450000.0
5,1,9,7,4,579450000.0
5,1,9,7,5,579450000.0
5,1,9,7,6,579450000.0
5,1,9,7,7,579450000.0
5,1,9,7,8,579450000.0
5,1,9,7,9,579450000.0
5,1,9,7,10,579450000.0
8,1,1,9,0,578705000.0
8,1,1,9,1,578705000.0
8,1,1,9,2,578705000.0
8,1,1,9,3,578705000.0
8,1,1,9,4,578705000.0
8,1,1,9,5,578705000.0
8,1,1,9,6,578705000.0
8,1,1,9,7,578705000.0
8,1,1,9,8,578705000.0
8,1,1,9,9,578705000.0
8,1,1,9,10,578510000.0
1,7,4,6,0,4087301550.0
1,7,4,6,1,4060867269.444444
1,7,4,6,2,4089439975.0
1,7,4,6,3,4056000450.0
1,7,4,6,4,4056357342.8571424
1,7,4,6,5,4056000450.0
1,7,4,6,6,4056022133.333333
1,7,4,6,7,4056357342.8571424
1,7,4,6,8,4056022133.333333
1,7,4,6,9,4056022133.333333
1,7,4,6,10,4054555200.0
3,0,3,3,0,0.0
3,0,3,3,1,0.0
3,0,3,3,2,0.0
3,0,3,3,3,0.0
3,0,3,3,4,0.0
3,0,3,3,5,0.0
3,0,3,3,6,0.0
3,0,3,3,7,0.0
3,0,3,3,8,0.0
3,0,3,3,9,0.0
3,0,3,3,10,0.0
4,7,5,5,0,4050130000.0
4,7,5,5,1,4061712200.0
4,7,5,5,2,4120517200.0
4,7,5,5,3,4088236800.0
4,7,5,5,4,4055461400.0
4,7,5,5,5,4055461400.0
4,7,5,5,6,4055461400.0
4,7,5,5,7,4055461400.0
4,7,5,5,8,4055461400.0
4,7,5,5,9,4055461400.0
4,7,5,5,10,4050130000.0
1,2,7,5,0,1170475400.0
1,2,7,5,1,1182068933.3333333
1,2,7,5,2,1158921800.0
1,2,7,5,3,1158931333.3333333
1,2,7,5,4,1158931333.3333333
1,2,7,5,5,1158921800.0
1,2,7,5,6,1158921800.0
1,2,7,5,7,1158921800.0
1,2,7,5,8,1158921800.0
1,2,7,5,9,1158921800.0
1,2,7,5,10,1158893200.0
3,0,3,0,0,0.0
3,0,3,0,1,0.0
3,0,3,0,2,0.0
3,0,3,0,3,0.0
3,0,3,0,4,0.0
3,0,3,0,5,0.0
3,0,3,0,6,0.0
3,0,3,0,7,0.0
3,0,3,0,8,0.0
3,0,3,0,9,0.0
3,0,3,0,10,0.0
3,0,3,6,0,0.0
3,0,3,6,1,0.0
3,0,3,6,2,0.0
3,0,3,6,3,0.0
3,0,3,6,4,0.0
3,0,3,6,5,0.0
3,0,3,6,6,0.0
3,0,3,6,7,0.0
3,0,3,6,8,0.0
3,0,3,6,9,0.0
3,0,3,6,10,0.0
3,0,3,5,0,0.0
3,0,3,5,1,0.0
3,0,3,5,2,0.0
3,0,3,5,3,0.0
3,0,3,5,4,0.0
3,0,3,5,5,0.0
3,0,3,5,6,0.0
3,0,3,5,7,0.0
3,0,3,5,8,0.0
3,0,3,5,9,0.0
3,0,3,5,10,0.0
3,0,3,4,0,0.0
3,0,3,4,1,0.0
3,0,3,4,2,0.0
3,0,3,4,3,0.0
3,0,3,4,4,0.0
3,0,3,4,5,0.0
3,0,3,4,6,0.0
3,0,3,4,7,0.0
3,0,3,4,8,0.0
3,0,3,4,9,0.0
3,0,3,4,10,0.0
3,6,2,4,0,3478854500.0
3,6,2,4,1,3594828000.0
3,6,2,4,2,3305013000.0
3,6,2,4,3,3334012000.0
3,6,2,4,4,3479505500.0
3,6,2,4,5,3479505500.0
3,6,2,4,6,3479505500.0
3,6,2,4,7,3479505500.0
3,6,2,4,8,3479505500.0
3,6,2,4,9,3479505500.0
3,6,2,4,10,3479505500.0
0,7,1,9,0,4050935000.0
0,7,1,9,1,4050935000.0
0,7,1,9,2,4050935000.0
0,7,1,9,3,4050935000.0
0,7,1,9,4,4050935000.0
0,7,1,9,5,4050935000.0
0,7,1,9,6,4050935000.0
0,7,1,9,7,4050935000.0
0,7,1,9,8,4050935000.0
0,7,1,9,9,4050935000.0
0,7,1,9,10,4049570000.0
3,6,2,6,0,3435207148.8888893
3,6,2,6,1,3518893124.9999995
3,6,2,6,2,3619885916.6666665
3,6,2,6,3,3407495256.2499995
3,6,2,6,4,3443385918.2539682
3,6,2,6,5,3478556810.0
3,6,2,6,6,3478564412.5
3,6,2,6,7,3478345521.4285707
3,6,2,6,8,3478575662.5
3,6,2,6,9,3478556810.0
3,6,2,6,10,3408277935.119047
3,6,2,7,0,3403456666.666667
3,6,2,7,1,3460167375.0
3,6,2,7,2,3469610083.333333
3,6,2,7,3,3469803425.0
